mobile_number,activity,day,month,time(hour),time(minute),duration(seconds),length_of_text,type_of_load,amount_load,receiver,mb_use,location(city),location(district)
38264295021,8,29,3,15,22,2215,0,0,0,741,750,12,12
38264295021,3,30,3,2,6,2390,0,0,0,745,120,12,14
12457191390,11,1,7,12,35,1779,0,0,0,747,4000,6,8
12457191390,10,2,7,1,59,0,96,0,0,333,0,6,12
12457191390,8,3,7,1,3,376,0,0,0,744,600,6,3
12457191390,2,4,7,11,20,3264,0,0,0,733,50,6,16
12457191390,8,5,7,9,26,681,0,0,0,741,300,6,6
92233422841,1,26,7,4,3,899,0,0,0,746,750,15,14
92233422841,5,27,7,1,31,1473,0,0,0,743,450,15,11
92233422841,11,28,7,13,59,2708,0,0,0,747,5000,15,13
92233422841,6,29,7,22,19,2340,0,0,0,508,60,15,15
92233422841,4,30,7,19,40,2386,0,4,100,740,0,15,2
39893967002,6,1,7,14,13,2121,0,0,0,334,40,15,9
39893967002,2,2,7,5,47,2063,0,0,0,733,250,15,16
39893967002,11,3,7,4,50,3406,0,0,0,747,1000,15,6
39893967002,7,4,7,19,14,2871,0,0,0,735,1250,15,1
39893967002,4,5,7,5,35,3067,0,1,200,740,0,15,16
25576178332,9,25,11,2,13,18,0,0,0,737,1000,8,14
25576178332,8,26,11,21,9,2564,0,0,0,741,300,8,7
25576178332,8,27,11,21,52,1214,0,0,0,742,600,8,9
25576178332,1,28,11,5,20,2408,0,0,0,746,1250,8,11
25576178332,5,29,11,23,15,2469,0,0,0,739,450,8,6
70310149997,2,23,6,22,38,1627,0,0,0,734,250,16,3
70310149997,2,24,6,12,57,377,0,0,0,733,250,16,11
70310149997,8,25,6,18,20,441,0,0,0,741,600,16,10
70310149997,4,26,6,3,35,3488,0,4,150,740,0,16,13
70310149997,5,27,6,23,13,2153,0,0,0,739,750,16,12
86754420960,3,9,8,6,42,1081,0,0,0,736,60,7,15
86754420960,8,10,8,8,34,3239,0,0,0,742,750,7,11
86754420960,11,11,8,19,7,593,0,0,0,747,2000,7,16
86754420960,11,12,8,22,12,222,0,0,0,747,2000,7,7
86754420960,6,13,8,15,56,711,0,0,0,446,40,7,2
63196988288,8,15,8,6,28,290,0,0,0,742,600,10,5
63196988288,6,16,8,12,1,1723,0,0,0,393,60,10,1
63196988288,1,17,8,6,54,48,0,0,0,746,250,10,14
63196988288,3,18,8,14,21,435,0,0,0,745,120,10,15
63196988288,7,19,8,21,53,2004,0,0,0,735,500,10,14
85911780721,2,8,1,16,47,157,0,0,0,734,250,9,1
85911780721,2,9,1,4,9,20,0,0,0,733,50,9,14
85911780721,8,10,1,22,49,1661,0,0,0,744,150,9,11
85911780721,2,11,1,22,47,317,0,0,0,734,150,9,7
85911780721,9,12,1,0,30,465,0,0,0,737,1000,9,15
32980423294,8,14,8,7,39,3022,0,0,0,742,150,8,9
32980423294,4,15,8,4,9,1361,0,3,5,740,0,8,14
32980423294,9,16,8,2,16,2689,0,0,0,737,500,8,7
32980423294,10,17,8,14,44,877,180,0,0,84,1,8,8
32980423294,1,18,8,14,31,3522,0,0,0,746,750,8,7
85556406213,11,5,7,14,0,2765,0,0,0,747,1000,8,1
85556406213,1,6,7,13,37,1133,0,0,0,746,250,8,6
85556406213,4,7,7,17,15,1387,0,2,20,740,0,8,5
85556406213,11,8,7,20,39,442,0,0,0,747,4000,8,16
85556406213,2,9,7,10,52,1238,0,0,0,733,250,8,11
93521609492,10,18,1,12,20,0,179,0,0,641,1,13,7
93521609492,11,19,1,9,10,1579,0,0,0,747,2000,13,6
93521609492,10,20,1,1,40,0,74,0,0,92,0,13,12
93521609492,4,21,1,11,47,1195,0,4,200,740,0,13,5
93521609492,7,22,1,10,38,312,0,0,0,735,750,13,7
22890723265,6,19,1,17,58,3221,0,0,0,495,40,10,12
22890723265,2,20,1,23,4,2361,0,0,0,734,200,10,5
22890723265,11,21,1,0,13,82,0,0,0,747,2000,10,8
22890723265,9,22,1,0,55,2918,0,0,0,738,2000,10,1
22890723265,1,23,1,20,38,1533,0,0,0,746,1000,10,7
63923633025,1,3,10,11,26,3303,0,0,0,746,1000,4,12
63923633025,6,4,10,17,58,3112,0,0,0,648,100,4,14
63923633025,5,5,10,10,10,3538,0,0,0,743,300,4,10
63923633025,3,6,10,18,54,2260,0,0,0,745,90,4,14
63923633025,6,7,10,21,20,1567,0,0,0,139,80,4,4
19867042933,3,18,7,0,30,1776,0,0,0,736,90,15,3
19867042933,11,19,7,10,31,2629,0,0,0,747,5000,15,6
19867042933,7,20,7,6,50,1715,0,0,0,735,250,15,9
19867042933,1,21,7,16,33,14,0,0,0,746,1000,15,2
19867042933,11,22,7,2,55,3528,0,0,0,747,3000,15,6
79710378676,9,10,3,21,39,1118,0,0,0,737,2000,16,10
79710378676,4,11,3,22,39,541,0,1,150,740,0,16,9
79710378676,10,12,3,15,27,1115,103,0,0,201,0,16,5
79710378676,6,13,3,15,31,1047,0,0,0,90,20,16,2
79710378676,6,14,3,12,6,1076,0,0,0,620,80,16,6
13191160533,10,2,6,16,6,1882,176,0,0,59,1,8,1
13191160533,9,3,6,13,42,1874,0,0,0,738,2500,8,14
13191160533,11,4,6,0,27,1852,0,0,0,747,1000,8,16
13191160533,10,5,6,5,37,1882,89,0,0,208,0,8,2
13191160533,3,6,6,19,55,72,0,0,0,736,60,8,10
30927065859,8,13,3,7,30,291,0,0,0,742,450,16,15
30927065859,1,14,3,18,18,574,0,0,0,746,1000,16,9
30927065859,8,15,3,2,19,1424,0,0,0,744,150,16,12
30927065859,6,16,3,22,44,3115,0,0,0,358,60,16,10
30927065859,4,17,3,23,35,1368,0,3,150,740,0,16,1
28607879801,5,13,2,21,10,2600,0,0,0,743,750,4,13
28607879801,10,14,2,11,38,35,131,0,0,401,1,4,7
28607879801,2,15,2,19,50,613,0,0,0,734,150,4,4
28607879801,9,16,2,3,3,577,0,0,0,737,1500,4,4
28607879801,10,17,2,21,9,35,227,0,0,39,1,4,6
96689666642,1,2,12,14,32,3395,0,0,0,746,1250,16,16
96689666642,7,3,12,1,34,838,0,0,0,735,500,16,12
96689666642,1,4,12,22,2,455,0,0,0,746,750,16,6
96689666642,9,5,12,8,11,3186,0,0,0,738,500,16,10
96689666642,9,6,12,20,48,2766,0,0,0,738,1000,16,3
77393204664,6,13,1,7,19,3100,0,0,0,585,60,16,8
77393204664,1,14,1,19,13,2466,0,0,0,746,1250,16,10
77393204664,10,15,1,1,23,1188,160,0,0,310,1,16,8
77393204664,8,16,1,5,5,1921,0,0,0,742,300,16,3
77393204664,2,17,1,3,5,2898,0,0,0,733,100,16,1
95167640707,5,2,8,18,32,3552,0,0,0,743,750,8,4
95167640707,10,3,8,6,19,3451,153,0,0,319,1,8,6
95167640707,7,4,8,22,44,1881,0,0,0,735,750,8,5
95167640707,2,5,8,9,3,1421,0,0,0,733,100,8,11
95167640707,2,6,8,6,54,12,0,0,0,734,250,8,2
49886782441,8,9,12,11,36,2101,0,0,0,744,450,3,16
49886782441,1,10,12,2,56,2190,0,0,0,746,500,3,2
49886782441,6,11,12,7,38,3112,0,0,0,171,40,3,16
49886782441,10,12,12,13,48,3477,225,0,0,501,1,3,6
49886782441,2,13,12,14,1,3024,0,0,0,734,50,3,1
80810314707,4,28,2,11,5,791,0,3,200,740,0,13,9
80810314707,11,29,2,14,5,2950,0,0,0,747,2000,13,2
80810314707,9,1,3,7,32,3211,0,0,0,738,1500,13,1
80810314707,9,2,3,6,56,2043,0,0,0,738,1500,13,15
80810314707,7,3,3,23,1,3357,0,0,0,735,750,13,1
60185564533,7,23,6,18,33,3345,0,0,0,735,1000,14,1
60185564533,5,24,6,16,23,2732,0,0,0,743,450,14,14
60185564533,1,25,6,1,47,258,0,0,0,746,750,14,1
60185564533,8,26,6,5,26,2396,0,0,0,742,300,14,12
60185564533,3,27,6,17,7,336,0,0,0,745,150,14,16
61955311855,5,21,9,11,4,2777,0,0,0,739,300,2,14
61955311855,6,22,9,23,29,1078,0,0,0,347,80,2,2
61955311855,5,23,9,5,46,1468,0,0,0,739,300,2,8
61955311855,4,24,9,17,9,2842,0,4,50,740,0,2,4
61955311855,6,25,9,23,47,1181,0,0,0,675,60,2,12
36345419258,3,2,2,3,23,1259,0,0,0,745,150,1,15
36345419258,4,3,2,22,17,1748,0,2,10,740,0,1,16
36345419258,4,4,2,16,30,603,0,4,10,740,0,1,11
36345419258,5,5,2,10,15,869,0,0,0,743,600,1,16
36345419258,5,6,2,6,18,2088,0,0,0,743,750,1,7
33714082029,3,14,6,18,13,1856,0,0,0,745,60,10,13
33714082029,4,15,6,16,29,2028,0,3,5,740,0,10,3
33714082029,9,16,6,23,33,3237,0,0,0,737,1500,10,6
33714082029,2,17,6,15,1,1633,0,0,0,734,100,10,11
33714082029,8,18,6,20,20,1634,0,0,0,742,300,10,1
22172587754,8,9,2,12,12,3178,0,0,0,741,150,4,14
22172587754,10,10,2,6,44,471,244,0,0,463,1,4,4
22172587754,1,11,2,10,11,1603,0,0,0,746,750,4,9
22172587754,1,12,2,16,49,3464,0,0,0,746,500,4,6
22172587754,8,13,2,19,41,1899,0,0,0,744,600,4,6
45033406300,3,29,2,6,49,1942,0,0,0,736,30,2,13
45033406300,5,1,3,5,44,1082,0,0,0,743,150,2,7
45033406300,4,2,3,18,11,496,0,2,20,740,0,2,14
45033406300,8,3,3,20,21,2424,0,0,0,741,450,2,11
45033406300,1,4,3,21,31,2735,0,0,0,746,250,2,12
58930701454,11,5,5,6,6,2757,0,0,0,747,5000,5,9
58930701454,9,6,5,12,15,1523,0,0,0,738,2500,5,15
58930701454,5,7,5,4,17,2607,0,0,0,743,300,5,9
58930701454,6,8,5,19,1,2186,0,0,0,415,100,5,10
58930701454,9,9,5,7,23,519,0,0,0,738,2500,5,15
39581964434,9,29,1,14,57,3091,0,0,0,738,500,13,7
39581964434,3,30,1,4,50,3299,0,0,0,745,60,13,11
39581964434,5,31,1,11,18,2570,0,0,0,743,600,13,4
39581964434,8,1,2,19,42,1370,0,0,0,741,150,13,16
39581964434,4,2,2,3,7,141,0,2,10,740,0,13,13
25099067017,3,13,1,18,17,3412,0,0,0,745,120,13,16
25099067017,10,14,1,14,35,3135,79,0,0,637,0,13,1
25099067017,9,15,1,7,55,2572,0,0,0,738,2000,13,9
25099067017,10,16,1,6,57,3135,160,0,0,440,1,13,5
25099067017,9,17,1,17,14,752,0,0,0,737,1000,13,1
14441124990,2,3,11,5,21,2576,0,0,0,734,150,13,14
14441124990,10,4,11,23,1,1043,241,0,0,95,1,13,13
14441124990,7,5,11,19,40,1525,0,0,0,735,1000,13,1
14441124990,6,6,11,14,0,1377,0,0,0,342,60,13,13
14441124990,1,7,11,17,25,2312,0,0,0,746,500,13,9
96071562356,3,4,6,2,6,1447,0,0,0,736,120,8,12
96071562356,10,5,6,16,36,1813,125,0,0,657,0,8,9
96071562356,2,6,6,13,52,2189,0,0,0,734,200,8,9
96071562356,8,7,6,22,49,2991,0,0,0,742,450,8,5
96071562356,4,8,6,11,31,3085,0,2,100,740,0,8,2
38826850497,5,13,9,11,42,3186,0,0,0,743,300,10,1
38826850497,7,14,9,10,36,1662,0,0,0,735,500,10,14
38826850497,11,15,9,20,56,2602,0,0,0,747,3000,10,6
38826850497,6,16,9,11,38,2094,0,0,0,185,60,10,6
38826850497,7,17,9,17,56,1490,0,0,0,735,1250,10,13
20701661595,3,17,12,14,25,3080,0,0,0,736,60,6,13
20701661595,11,18,12,10,31,573,0,0,0,747,1000,6,5
20701661595,5,19,12,23,15,2093,0,0,0,739,450,6,9
20701661595,1,20,12,8,7,3359,0,0,0,746,1250,6,1
20701661595,5,21,12,15,27,1915,0,0,0,739,450,6,3
93317099729,5,15,2,1,45,1298,0,0,0,739,750,10,16
93317099729,6,16,2,12,45,2700,0,0,0,668,80,10,7
93317099729,2,17,2,13,22,2377,0,0,0,734,50,10,15
93317099729,9,18,2,9,39,2654,0,0,0,738,500,10,4
93317099729,1,19,2,6,6,1677,0,0,0,746,750,10,7
62561618756,6,6,11,21,37,787,0,0,0,121,100,15,15
62561618756,3,7,11,14,47,1982,0,0,0,745,120,15,4
62561618756,6,8,11,16,11,191,0,0,0,480,40,15,13
62561618756,2,9,11,22,47,491,0,0,0,733,50,15,12
62561618756,8,10,11,5,39,3571,0,0,0,741,150,15,1
96978791838,10,5,1,13,57,1783,199,0,0,714,1,7,2
96978791838,4,6,1,7,15,909,0,4,50,740,0,7,15
96978791838,8,7,1,17,10,2494,0,0,0,744,600,7,11
96978791838,1,8,1,10,32,1398,0,0,0,746,250,7,12
96978791838,8,9,1,12,58,889,0,0,0,742,600,7,8
44221404577,8,2,5,7,35,174,0,0,0,744,450,12,6
44221404577,8,3,5,19,0,3293,0,0,0,741,150,12,13
44221404577,11,4,5,23,4,1657,0,0,0,747,1000,12,12
44221404577,4,5,5,20,34,2832,0,1,20,740,0,12,7
44221404577,11,6,5,3,42,1662,0,0,0,747,3000,12,12
34862102321,6,4,3,2,12,3587,0,0,0,211,60,14,7
34862102321,8,5,3,12,27,3042,0,0,0,744,150,14,1
34862102321,10,6,3,20,11,112,112,0,0,0,0,14,6
34862102321,9,7,3,6,44,2868,0,0,0,738,2000,14,5
34862102321,11,8,3,10,29,2601,0,0,0,747,1000,14,6
65762727419,7,2,10,22,10,1140,0,0,0,735,1000,16,2
65762727419,1,3,10,13,8,2107,0,0,0,746,750,16,10
65762727419,7,4,10,3,27,2318,0,0,0,735,500,16,3
65762727419,4,5,10,13,33,537,0,2,5,740,0,16,16
65762727419,3,6,10,8,0,1217,0,0,0,745,120,16,8
67103119281,8,25,10,14,24,3557,0,0,0,742,150,7,14
67103119281,4,26,10,9,27,3218,0,2,50,740,0,7,12
67103119281,4,27,10,18,59,2320,0,2,10,740,0,7,15
67103119281,4,28,10,19,3,28,0,3,50,740,0,7,3
67103119281,1,29,10,16,37,3509,0,0,0,746,1250,7,10
21269616699,5,14,8,20,36,2341,0,0,0,739,300,7,16
21269616699,1,15,8,16,13,1252,0,0,0,746,250,7,5
21269616699,7,16,8,11,33,3422,0,0,0,735,500,7,14
21269616699,9,17,8,7,53,2419,0,0,0,738,500,7,13
21269616699,3,18,8,0,31,511,0,0,0,736,90,7,4
35078386064,1,24,6,19,57,1373,0,0,0,746,1000,16,4
35078386064,11,25,6,18,4,3587,0,0,0,747,1000,16,4
35078386064,7,26,6,20,18,2424,0,0,0,735,500,16,6
35078386064,6,27,6,3,12,2495,0,0,0,56,40,16,7
35078386064,2,28,6,10,54,2138,0,0,0,733,200,16,13
28974180918,6,14,4,8,13,829,0,0,0,477,100,13,1
28974180918,7,15,4,17,47,2760,0,0,0,735,1000,13,14
28974180918,6,16,4,1,36,1061,0,0,0,574,80,13,10
28974180918,6,17,4,4,46,1874,0,0,0,680,20,13,16
28974180918,3,18,4,17,27,878,0,0,0,736,90,13,6
63403362762,11,9,6,17,25,3340,0,0,0,747,4000,13,10
63403362762,6,10,6,0,58,1524,0,0,0,167,100,13,15
63403362762,3,11,6,9,28,3299,0,0,0,736,150,13,4
63403362762,2,12,6,1,28,2030,0,0,0,734,150,13,10
63403362762,2,13,6,17,57,434,0,0,0,733,100,13,2
66159988041,7,2,12,9,1,2640,0,0,0,735,1250,1,6
66159988041,2,3,12,5,55,1124,0,0,0,734,200,1,16
66159988041,8,4,12,22,16,1744,0,0,0,741,600,1,12
66159988041,11,5,12,23,31,1247,0,0,0,747,3000,1,4
66159988041,10,6,12,7,51,3521,217,0,0,351,1,1,10
69288012408,2,21,1,19,53,1847,0,0,0,734,250,3,10
69288012408,6,22,1,16,45,88,0,0,0,402,80,3,16
69288012408,10,23,1,12,29,174,198,0,0,217,1,3,13
69288012408,8,24,1,14,16,3286,0,0,0,741,600,3,7
69288012408,10,25,1,15,27,174,141,0,0,144,1,3,8
53700352063,2,16,7,9,57,432,0,0,0,733,50,9,1
53700352063,11,17,7,9,58,1781,0,0,0,747,2000,9,2
53700352063,9,18,7,19,19,839,0,0,0,738,500,9,12
53700352063,2,19,7,11,56,738,0,0,0,733,50,9,2
53700352063,5,20,7,22,33,3308,0,0,0,739,750,9,6
93842999113,2,29,9,15,51,2338,0,0,0,734,200,13,14
93842999113,11,30,9,21,49,2963,0,0,0,747,1000,13,1
93842999113,4,1,10,0,32,3179,0,4,50,740,0,13,9
93842999113,3,2,10,15,22,1017,0,0,0,745,60,13,10
93842999113,5,3,10,8,59,357,0,0,0,743,150,13,4
76357761221,5,6,5,4,19,1497,0,0,0,743,450,14,16
76357761221,4,7,5,19,57,3068,0,1,100,740,0,14,7
76357761221,10,8,5,17,37,554,54,0,0,364,0,14,15
76357761221,7,9,5,10,33,1651,0,0,0,735,1250,14,11
76357761221,9,10,5,5,34,742,0,0,0,738,500,14,3
61675349742,9,16,3,17,43,2279,0,0,0,738,2000,1,7
61675349742,4,17,3,7,49,427,0,3,20,740,0,1,14
61675349742,7,18,3,3,55,2123,0,0,0,735,1000,1,6
61675349742,3,19,3,6,6,3176,0,0,0,736,90,1,7
61675349742,1,20,3,21,8,1814,0,0,0,746,750,1,16
53230230591,1,27,7,9,8,1760,0,0,0,746,1000,5,2
53230230591,6,28,7,15,11,1075,0,0,0,350,20,5,9
53230230591,6,29,7,23,49,1132,0,0,0,19,80,5,16
53230230591,1,30,7,5,14,795,0,0,0,746,1000,5,9
53230230591,5,31,7,22,5,1492,0,0,0,739,300,5,4
76027871143,11,21,11,19,48,1413,0,0,0,747,5000,6,6
76027871143,7,22,11,10,3,889,0,0,0,735,1250,6,15
76027871143,11,23,11,23,57,1620,0,0,0,747,5000,6,5
76027871143,8,24,11,3,34,3334,0,0,0,742,300,6,11
76027871143,3,25,11,4,1,3391,0,0,0,745,120,6,16
98316802635,2,9,11,12,47,1703,0,0,0,733,150,3,11
98316802635,5,10,11,1,10,1959,0,0,0,743,150,3,16
98316802635,10,11,11,17,3,3384,186,0,0,303,1,3,11
98316802635,1,12,11,4,57,3119,0,0,0,746,1000,3,15
98316802635,9,13,11,22,16,3324,0,0,0,738,2500,3,5
71660633014,1,5,6,4,43,334,0,0,0,746,250,4,6
71660633014,8,6,6,22,34,1187,0,0,0,744,750,4,11
71660633014,7,7,6,14,34,436,0,0,0,735,1250,4,7
71660633014,2,8,6,23,57,2680,0,0,0,734,150,4,12
71660633014,10,9,6,18,24,1271,88,0,0,189,0,4,13
96234549717,7,3,6,23,51,1557,0,0,0,735,750,7,4
96234549717,8,4,6,17,9,2350,0,0,0,741,450,7,2
96234549717,4,5,6,11,48,2237,0,2,150,740,0,7,15
96234549717,7,6,6,12,21,2264,0,0,0,735,1000,7,11
96234549717,11,7,6,10,52,2188,0,0,0,747,1000,7,14
64514077552,6,15,3,17,48,2153,0,0,0,237,60,14,2
64514077552,7,16,3,8,6,791,0,0,0,735,1250,14,14
64514077552,2,17,3,6,8,154,0,0,0,734,50,14,7
64514077552,9,18,3,21,10,2327,0,0,0,737,500,14,11
64514077552,5,19,3,11,41,1818,0,0,0,743,300,14,2
32862671886,5,24,3,7,38,3392,0,0,0,743,600,1,8
32862671886,11,25,3,21,58,474,0,0,0,747,2000,1,3
32862671886,2,26,3,22,51,2356,0,0,0,733,250,1,8
32862671886,10,27,3,13,19,3162,225,0,0,462,1,1,1
32862671886,6,28,3,18,35,2691,0,0,0,45,20,1,3
46196822770,6,27,7,3,38,2889,0,0,0,720,20,5,15
46196822770,2,28,7,7,35,1843,0,0,0,734,250,5,13
46196822770,5,29,7,18,54,218,0,0,0,739,300,5,8
46196822770,9,30,7,16,19,2980,0,0,0,737,1000,5,14
46196822770,1,31,7,0,28,1722,0,0,0,746,1250,5,11
19117751173,11,8,7,4,21,854,0,0,0,747,5000,14,2
19117751173,3,9,7,20,12,1502,0,0,0,736,150,14,9
19117751173,2,10,7,20,29,2846,0,0,0,733,150,14,8
19117751173,11,11,7,18,5,1074,0,0,0,747,1000,14,4
19117751173,3,12,7,12,13,1318,0,0,0,736,90,14,3
69395526677,2,9,5,13,14,2004,0,0,0,734,150,13,3
69395526677,3,10,5,13,13,1970,0,0,0,736,150,13,15
69395526677,9,11,5,0,42,2240,0,0,0,737,2500,13,14
69395526677,9,12,5,10,5,1566,0,0,0,737,1500,13,5
69395526677,6,13,5,22,35,3007,0,0,0,37,100,13,8
76624860359,2,25,1,9,47,997,0,0,0,734,250,13,10
76624860359,5,26,1,15,9,969,0,0,0,743,150,13,14
76624860359,9,27,1,0,28,1289,0,0,0,737,2500,13,8
76624860359,5,28,1,10,9,493,0,0,0,743,150,13,11
76624860359,10,29,1,0,25,2666,169,0,0,46,1,13,8
76238945505,6,12,8,15,19,2953,0,0,0,695,60,8,15
76238945505,4,13,8,11,10,2405,0,1,5,740,0,8,10
76238945505,7,14,8,4,19,2189,0,0,0,735,750,8,10
76238945505,2,15,8,6,48,3130,0,0,0,734,200,8,2
76238945505,7,16,8,15,43,643,0,0,0,735,1000,8,13
68421519639,11,11,4,0,1,1831,0,0,0,747,5000,15,15
68421519639,9,12,4,0,10,2026,0,0,0,738,2000,15,5
68421519639,3,13,4,18,37,2404,0,0,0,745,150,15,6
68421519639,4,14,4,15,36,2250,0,4,10,740,0,15,7
68421519639,3,15,4,18,21,1168,0,0,0,745,30,15,13
81671170900,2,26,7,10,37,2403,0,0,0,733,250,1,10
81671170900,1,27,7,10,20,2876,0,0,0,746,750,1,3
81671170900,1,28,7,8,52,1330,0,0,0,746,750,1,9
81671170900,1,29,7,20,10,2325,0,0,0,746,500,1,6
81671170900,11,30,7,22,52,1000,0,0,0,747,4000,1,5
20367746776,1,13,4,3,29,25,0,0,0,746,1250,14,5
20367746776,6,14,4,15,27,1577,0,0,0,226,60,14,2
20367746776,6,15,4,18,56,919,0,0,0,599,80,14,6
20367746776,11,16,4,15,56,2011,0,0,0,747,4000,14,8
20367746776,7,17,4,11,12,3008,0,0,0,735,1000,14,3
35364379155,4,11,11,2,46,2173,0,2,10,740,0,10,14
35364379155,2,12,11,11,0,3043,0,0,0,734,200,10,16
35364379155,10,13,11,7,29,776,118,0,0,602,0,10,3
35364379155,10,14,11,18,6,776,143,0,0,336,1,10,5
35364379155,1,15,11,6,3,3094,0,0,0,746,750,10,2
58443986190,8,16,9,12,46,2859,0,0,0,741,300,7,14
58443986190,6,17,9,7,2,3422,0,0,0,509,80,7,8
58443986190,11,18,9,22,5,2815,0,0,0,747,2000,7,8
58443986190,1,19,9,5,3,201,0,0,0,746,750,7,6
58443986190,5,20,9,5,37,2458,0,0,0,743,150,7,14
41725514108,5,13,3,21,33,1038,0,0,0,743,600,13,14
41725514108,11,14,3,23,40,1120,0,0,0,747,2000,13,11
41725514108,10,15,3,2,23,2199,75,0,0,543,0,13,13
41725514108,8,16,3,8,3,2410,0,0,0,741,300,13,8
41725514108,1,17,3,5,41,654,0,0,0,746,500,13,8
84335999000,3,26,11,3,3,1428,0,0,0,745,30,4,13
84335999000,6,27,11,17,40,1580,0,0,0,475,80,4,5
84335999000,10,28,11,18,29,850,216,0,0,4,1,4,6
84335999000,4,29,11,16,38,2924,0,1,5,740,0,4,4
84335999000,4,30,11,4,2,1792,0,3,10,740,0,4,7
50708965897,6,15,4,18,58,1190,0,0,0,133,80,13,8
50708965897,9,16,4,7,9,369,0,0,0,738,500,13,11
50708965897,10,17,4,7,33,709,205,0,0,487,1,13,2
50708965897,10,18,4,11,57,709,129,0,0,395,1,13,11
50708965897,8,19,4,13,22,1755,0,0,0,742,600,13,10
98120467518,10,7,8,6,7,3150,88,0,0,93,0,8,7
98120467518,5,8,8,15,43,1191,0,0,0,743,300,8,11
98120467518,10,9,8,18,35,3150,81,0,0,87,0,8,9
98120467518,1,10,8,4,42,818,0,0,0,746,250,8,11
98120467518,5,11,8,21,22,610,0,0,0,743,300,8,9
18222972976,3,24,2,15,11,627,0,0,0,736,60,6,6
18222972976,9,25,2,17,59,1521,0,0,0,737,2000,6,16
18222972976,7,26,2,12,59,1332,0,0,0,735,500,6,11
18222972976,7,27,2,20,21,1010,0,0,0,735,1250,6,8
18222972976,8,28,2,12,12,3235,0,0,0,742,300,6,13
54195674004,6,4,9,9,34,1111,0,0,0,244,60,10,15
54195674004,3,5,9,18,14,2704,0,0,0,745,30,10,6
54195674004,9,6,9,16,25,195,0,0,0,738,1500,10,6
54195674004,6,7,9,8,1,720,0,0,0,497,100,10,14
54195674004,7,8,9,14,39,2696,0,0,0,735,1250,10,6
49462681501,4,6,9,19,30,1234,0,3,150,740,0,9,2
49462681501,8,7,9,6,9,1744,0,0,0,741,450,9,3
49462681501,4,8,9,7,31,1570,0,2,5,740,0,9,14
49462681501,2,9,9,23,37,1197,0,0,0,733,100,9,6
49462681501,11,10,9,8,34,2806,0,0,0,747,2000,9,10
66018982624,2,16,9,23,18,2571,0,0,0,734,150,9,5
66018982624,10,17,9,10,55,2953,233,0,0,551,1,9,4
66018982624,5,18,9,19,40,2077,0,0,0,743,300,9,6
66018982624,1,19,9,22,49,2789,0,0,0,746,250,9,3
66018982624,1,20,9,11,8,1952,0,0,0,746,1250,9,9
45497025224,2,23,12,6,47,3397,0,0,0,733,150,13,13
45497025224,7,24,12,3,22,3032,0,0,0,735,500,13,11
45497025224,2,25,12,15,55,908,0,0,0,734,50,13,4
45497025224,2,26,12,11,31,1667,0,0,0,734,200,13,9
45497025224,10,27,12,9,29,2566,227,0,0,718,1,13,13
39013857910,11,23,6,3,44,2066,0,0,0,747,1000,7,15
39013857910,1,24,6,13,4,2848,0,0,0,746,1250,7,4
39013857910,8,25,6,1,56,3283,0,0,0,744,450,7,1
39013857910,10,26,6,5,17,1281,181,0,0,373,1,7,2
39013857910,7,27,6,9,40,1101,0,0,0,735,1000,7,15
99048942618,10,25,6,5,11,0,92,0,0,156,0,11,7
99048942618,1,26,6,20,4,2229,0,0,0,746,250,11,3
99048942618,5,27,6,5,7,1103,0,0,0,739,600,11,1
99048942618,8,28,6,0,17,1480,0,0,0,742,300,11,12
99048942618,11,29,6,13,28,2575,0,0,0,747,4000,11,8
94707235948,7,21,9,4,15,1297,0,0,0,735,1250,15,6
94707235948,10,22,9,20,13,87,235,0,0,618,1,15,1
94707235948,8,23,9,18,5,3038,0,0,0,742,750,15,6
94707235948,9,24,9,5,23,3042,0,0,0,738,500,15,3
94707235948,3,25,9,23,7,291,0,0,0,745,90,15,12
66301463902,2,25,12,1,54,750,0,0,0,734,200,7,2
66301463902,1,26,12,10,6,2401,0,0,0,746,250,7,13
66301463902,7,27,12,9,11,2189,0,0,0,735,1250,7,13
66301463902,4,28,12,12,36,960,0,2,10,740,0,7,6
66301463902,5,29,12,23,26,2235,0,0,0,739,750,7,7
38752645905,10,7,5,11,10,1347,92,0,0,198,0,11,12
38752645905,6,8,5,21,48,2091,0,0,0,456,20,11,11
38752645905,2,9,5,16,12,618,0,0,0,734,50,11,5
38752645905,9,10,5,18,29,3291,0,0,0,738,2500,11,6
38752645905,9,11,5,11,26,1337,0,0,0,738,2500,11,9
14592125044,9,20,8,15,9,722,0,0,0,737,1000,9,5
14592125044,3,21,8,2,47,1598,0,0,0,745,90,9,11
14592125044,3,22,8,5,20,2451,0,0,0,745,30,9,3
14592125044,6,23,8,23,13,621,0,0,0,645,100,9,14
14592125044,4,24,8,17,7,2106,0,2,10,740,0,9,2
62779781539,9,24,4,14,27,2778,0,0,0,737,1000,8,11
62779781539,6,25,4,14,9,1295,0,0,0,673,100,8,3
62779781539,3,26,4,18,16,691,0,0,0,736,120,8,1
62779781539,7,27,4,23,57,298,0,0,0,735,1000,8,8
62779781539,9,28,4,8,10,319,0,0,0,737,1500,8,12
74533762186,8,28,2,9,12,2353,0,0,0,741,450,16,3
74533762186,11,29,2,15,20,2868,0,0,0,747,1000,16,6
74533762186,2,1,3,13,53,1392,0,0,0,734,250,16,8
