activity_id,mobile_number,activity,date,date(time),duration(min),length_of_text,type_of_load,amount_load,receiver,mb_use,location(city),location(district)
335310,84368507148,call,11/5/2020,18:49,0:08:32,,,,85464938112,20,Pasig,12
614136,65475248220,facebook,5/7/2020,1:23,0:49:38,,,,facebook.com,1000,Navotas,16
538349,65475248220,online_consultation,5/8/2020,14:02,0:23:12,,,,technical_consultation,150,Navotas,8
140325,65475248220,online_support,5/9/2020,5:05,0:09:39,,,,technical_support,90,Navotas,1
482155,65475248220,online_game,5/10/2020,11:03,0:06:32,,,,game b,2500,Navotas,12
492032,65475248220,online_game,5/11/2020,3:44,0:54:52,,,,game a,500,Navotas,3
930837,25060436557,facebook,9/29/2020,5:57,0:11:50,,,,facebook.com,500,Caloocan,16
602258,25060436557,twitter,9/30/2020,6:37,0:41:56,,,,twitter.com,1250,Caloocan,6
414012,25060436557,online_consultation,10/1/2020,7:42,0:54:38,,,,school_consultation,750,Caloocan,12
260219,25060436557,online_support,10/2/2020,15:45,0:51:16,,,,technical_support,150,Caloocan,13
623744,25060436557,online_support,10/3/2020,3:07,0:36:10,,,,finance_support,30,Caloocan,14
651730,94660975969,twitter,6/24/2020,20:35,0:47:03,,,,twitter.com,1000,Mandaluyong,2
904615,94660975969,online_support,6/25/2020,15:14,0:11:40,,,,finance_support,90,Mandaluyong,15
655189,94660975969,load,6/26/2020,19:23,0:29:30,,GoSakto90,150,loading,,Mandaluyong,11
407846,94660975969,youtube,6/27/2020,19:43,0:04:03,,,,youtube.com,4000,Mandaluyong,9
782826,94660975969,bank,6/28/2020,9:22,0:29:52,,,,bdo,100,Mandaluyong,11
680355,19725439033,load,4/22/2020,16:19,0:11:20,,GoSakto90,20,loading,,Pasig,7
582376,19725439033,online_game,4/23/2020,18:41,0:34:45,,,,game b,1500,Pasig,4
851896,19725439033,call,4/24/2020,17:33,0:18:28,,,,83669144359,60,Pasig,4
695544,19725439033,online_consultation,4/25/2020,3:35,0:08:44,,,,technical_consultation,300,Pasig,8
586225,19725439033,load,4/26/2020,23:17,0:45:28,,GoSakto50,10,loading,,Pasig,11
682889,17511238425,youtube,1/19/2020,0:45,0:09:11,,,,youtube.com,3000,Taguig,3
400797,17511238425,online_game,1/20/2020,2:09,0:04:58,,,,game a,2500,Taguig,9
475112,17511238425,call,1/21/2020,12:59,0:58:59,,,,59586887595,60,Taguig,2
217577,17511238425,facebook,1/22/2020,6:11,0:08:06,,,,facebook.com,1000,Taguig,14
772133,17511238425,facebook,1/23/2020,10:16,0:00:26,,,,facebook.com,750,Taguig,7
183416,83338492419,facebook,6/26/2020,10:44,0:42:45,,,,facebook.com,750,Taguig,13
663663,83338492419,bank,6/27/2020,4:38,0:01:08,,,,bpi,150,Taguig,7
867145,83338492419,youtube,6/28/2020,13:09,0:08:20,,,,youtube.com,3000,Taguig,11
119093,83338492419,load,6/29/2020,15:42,0:57:09,,GoSakto50,20,loading,,Taguig,12
598667,83338492419,youtube,6/30/2020,17:03,0:12:12,,,,youtube.com,2000,Taguig,4
158433,23872605085,text,9/8/2020,6:49,0:09:30,206,,,64311009884,1.64,Valenzuela,5
157533,23872605085,online_game,9/9/2020,18:06,0:03:55,,,,game b,1000,Valenzuela,14
736797,23872605085,online_support,9/10/2020,20:50,0:08:44,,,,finance_support,90,Valenzuela,16
804247,23872605085,text,9/11/2020,20:18,0:09:30,210,,,97419233048,1.67,Valenzuela,5
502756,23872605085,online_support,9/12/2020,22:06,0:57:03,,,,finance_support,60,Valenzuela,1
699516,34237639884,online_support,6/8/2020,16:49,0:04:32,,,,finance_support,90,Marikina,4
179881,34237639884,load,6/9/2020,2:51,0:40:27,,GoSakto50,10,loading,,Marikina,1
475737,34237639884,facebook,6/10/2020,22:10,0:48:48,,,,facebook.com,500,Marikina,4
751419,34237639884,bank,6/11/2020,14:40,0:56:39,,,,bpi,150,Marikina,12
495232,34237639884,facebook,6/12/2020,3:03,0:22:08,,,,facebook.com,1000,Marikina,12
406334,98137617274,load,1/6/2020,11:12,0:53:53,,GoSakto90,100,loading,,Manila,11
387440,98137617274,online_support,1/7/2020,5:06,0:17:39,,,,finance_support,90,Manila,15
187587,98137617274,bank,1/8/2020,9:59,0:35:25,,,,bpi,50,Manila,5
447192,98137617274,call,1/9/2020,17:36,0:21:22,,,,68528735163,60,Manila,4
695791,98137617274,bank,1/10/2020,13:17,0:40:21,,,,bdo,100,Manila,16
997770,70541482086,load,6/10/2020,10:14,0:12:18,,Regular Load,10,loading,,Navotas,9
739615,70541482086,bank,6/11/2020,17:36,0:25:21,,,,bpi,200,Navotas,6
972512,70541482086,online_support,6/12/2020,22:29,0:45:43,,,,technical_support,150,Navotas,8
454186,70541482086,youtube,6/13/2020,18:31,0:59:20,,,,youtube.com,5000,Navotas,15
940157,70541482086,call,6/14/2020,1:04,0:58:00,,,,11273905935,20,Navotas,12
988317,69101527436,youtube,12/8/2020,1:41,0:25:12,,,,youtube.com,2000,San Juan,6
168586,69101527436,youtube,12/9/2020,13:15,0:45:00,,,,youtube.com,1000,San Juan,12
982412,69101527436,youtube,12/10/2020,0:05,0:30:55,,,,youtube.com,4000,San Juan,13
127798,69101527436,call,12/11/2020,11:29,0:26:16,,,,73718439587,100,San Juan,11
841548,69101527436,twitter,12/12/2020,5:43,0:56:53,,,,twitter.com,250,San Juan,9
988150,11180975236,online_shopping,5/24/2020,20:44,0:40:13,,,,lazada,150,Muntinlupa,9
101548,11180975236,text,5/25/2020,8:41,,203,,,43410873172,1.62,Muntinlupa,4
347349,11180975236,load,5/26/2020,17:58,0:53:54,,GoSakto50,20,loading,,Muntinlupa,5
600766,11180975236,load,5/27/2020,19:08,0:46:26,,GoSakto50,10,loading,,Muntinlupa,13
872197,11180975236,load,5/28/2020,15:08,0:49:19,,GoSakto90,50,loading,,Muntinlupa,4
229411,98975544118,load,8/30/2020,21:57,0:35:35,,GoSakto70,100,loading,,San Juan,9
540369,98975544118,online_shopping,8/31/2020,19:12,0:46:16,,,,shopee,300,San Juan,8
218026,98975544118,facebook,9/1/2020,9:51,0:28:05,,,,facebook.com,1250,San Juan,10
874475,98975544118,facebook,9/2/2020,23:13,0:18:57,,,,facebook.com,1000,San Juan,10
953330,98975544118,online_game,9/3/2020,11:23,0:26:00,,,,game a,2500,San Juan,5
462152,50401554920,call,3/30/2020,13:39,0:44:09,,,,51602748637,20,Navotas,12
978669,50401554920,youtube,3/31/2020,7:13,0:06:14,,,,youtube.com,1000,Navotas,11
364619,50401554920,facebook,4/1/2020,12:02,0:35:41,,,,facebook.com,250,Navotas,6
878660,50401554920,youtube,4/2/2020,2:40,0:42:57,,,,youtube.com,5000,Navotas,6
274212,50401554920,text,4/3/2020,1:14,0:07:13,129,,,48155793374,1.05,Navotas,2
488918,57598649108,call,1/30/2020,5:22,0:43:49,,,,79302869550,40,Paranaque,10
704879,57598649108,online_support,1/31/2020,22:59,0:07:43,,,,technical_support,60,Paranaque,16
790185,57598649108,online_game,2/1/2020,2:44,0:55:32,,,,game b,2500,Paranaque,9
393118,57598649108,load,2/2/2020,23:57,0:22:32,,Regular Load,10,loading,,Paranaque,2
148413,57598649108,online_shopping,2/3/2020,11:12,0:55:12,,,,lazada,600,Paranaque,8
982840,52605758975,text,10/21/2020,14:02,,182,,,57336341869,1.43,Caloocan,4
875754,52605758975,text,10/22/2020,3:40,,127,,,35631592449,1.01,Caloocan,1
783767,52605758975,facebook,10/23/2020,11:21,0:27:37,,,,facebook.com,500,Caloocan,10
950505,52605758975,call,10/24/2020,21:53,0:27:43,,,,45750065811,20,Caloocan,10
819807,52605758975,bank,10/25/2020,21:01,0:36:33,,,,bdo,150,Caloocan,1
945115,90971344109,twitter,2/5/2020,0:09,0:05:11,,,,twitter.com,250,Muntinlupa,4
683418,90971344109,youtube,2/6/2020,5:24,0:41:04,,,,youtube.com,4000,Muntinlupa,7
574611,90971344109,online_game,2/7/2020,8:56,0:57:02,,,,game a,2000,Muntinlupa,6
859641,90971344109,facebook,2/8/2020,7:54,0:33:51,,,,facebook.com,750,Muntinlupa,1
556667,90971344109,bank,2/9/2020,19:47,0:20:00,,,,bpi,150,Muntinlupa,16
860867,10921518989,load,9/9/2020,15:02,0:57:32,,GoSakto90,20,loading,,Pasig,9
206474,10921518989,online_consultation,9/10/2020,13:11,0:54:52,,,,school_consultation,150,Pasig,1
325593,10921518989,text,9/11/2020,18:10,0:27:10,96,,,93850641556,0.77,Pasig,13
353821,10921518989,text,9/12/2020,4:17,0:27:10,198,,,94093156879,1.59,Pasig,10
520625,10921518989,load,9/13/2020,18:39,0:18:31,,GoSakto50,5,loading,,Pasig,15
544112,24708819895,online_shopping,10/19/2020,23:27,0:42:53,,,,shopee,300,Makati,5
252610,24708819895,call,10/20/2020,11:57,0:55:03,,,,93887192418,40,Makati,5
401724,24708819895,online_consultation,10/21/2020,18:08,0:18:32,,,,technical_consultation,150,Makati,6
748522,24708819895,load,10/22/2020,12:18,0:56:25,,GoSakto90,20,loading,,Makati,6
624551,24708819895,load,10/23/2020,7:48,0:54:05,,Regular Load,150,loading,,Makati,5
415690,68335278914,online_shopping,9/24/2020,11:10,0:16:55,,,,lazada,750,Malabon,4
183003,68335278914,online_shopping,9/25/2020,14:28,0:18:43,,,,lazada,150,Malabon,15
162935,68335278914,call,9/26/2020,12:23,0:55:28,,,,69488702276,40,Malabon,13
426271,68335278914,online_shopping,9/27/2020,10:17,0:52:47,,,,shopee,450,Malabon,7
906159,68335278914,youtube,9/28/2020,3:09,0:25:36,,,,youtube.com,3000,Malabon,14
388904,85563560724,twitter,11/18/2020,8:52,0:36:12,,,,twitter.com,250,Caloocan,1
949355,85563560724,bank,11/19/2020,4:33,0:21:37,,,,bpi,250,Caloocan,4
253385,85563560724,call,11/20/2020,18:18,0:55:53,,,,73733514117,60,Caloocan,2
904895,85563560724,text,11/21/2020,13:08,0:11:57,155,,,50026964010,1.23,Caloocan,8
666891,85563560724,load,11/22/2020,15:32,0:21:04,,GoSakto50,5,loading,,Caloocan,13
773139,11322906443,twitter,8/2/2020,19:11,0:13:32,,,,twitter.com,1000,Taguig,12
204678,11322906443,online_shopping,8/3/2020,23:16,0:55:54,,,,shopee,450,Taguig,8
682430,11322906443,call,8/4/2020,5:57,0:16:42,,,,75071486844,80,Taguig,11
821362,11322906443,online_consultation,8/5/2020,4:49,0:59:03,,,,school_consultation,750,Taguig,11
325356,11322906443,online_consultation,8/6/2020,1:22,0:53:47,,,,school_consultation,300,Taguig,9
868627,87429325038,load,11/21/2020,8:20,0:24:42,,GoSakto50,20,loading,,Las Pinas,3
947252,87429325038,text,11/22/2020,14:38,,80,,,83406121836,0.65,Las Pinas,11
417480,87429325038,twitter,11/23/2020,0:24,0:41:39,,,,twitter.com,1000,Las Pinas,9
218222,87429325038,online_consultation,11/24/2020,10:09,0:00:23,,,,technical_consultation,150,Las Pinas,14
985252,87429325038,load,11/25/2020,5:13,0:26:53,,GoSakto90,5,loading,,Las Pinas,14
910820,61389171731,online_shopping,8/17/2020,18:13,0:53:47,,,,shopee,300,Quezon City,11
421692,61389171731,online_shopping,8/18/2020,15:16,0:55:01,,,,lazada,750,Quezon City,4
870879,61389171731,call,8/19/2020,18:22,0:00:31,,,,57630150911,80,Quezon City,4
597017,61389171731,load,8/20/2020,10:38,0:45:21,,GoSakto70,200,loading,,Quezon City,2
315687,61389171731,online_support,8/21/2020,15:29,0:39:45,,,,technical_support,30,Quezon City,11
708461,55758272078,twitter,3/24/2020,0:35,0:17:22,,,,twitter.com,250,Paranaque,4
472003,55758272078,call,3/25/2020,10:53,0:28:42,,,,81250487006,40,Paranaque,6
183258,55758272078,youtube,3/26/2020,0:13,0:30:01,,,,youtube.com,4000,Paranaque,8
865068,55758272078,youtube,3/27/2020,10:51,0:51:17,,,,youtube.com,4000,Paranaque,10
412654,55758272078,online_support,3/28/2020,21:21,0:12:10,,,,finance_support,90,Paranaque,15
591142,13997564501,twitter,10/25/2020,23:47,0:45:17,,,,twitter.com,1000,Valenzuela,2
627060,13997564501,online_consultation,10/26/2020,5:37,0:51:03,,,,technical_consultation,150,Valenzuela,3
999572,13997564501,online_support,10/27/2020,1:01,0:20:54,,,,finance_support,30,Valenzuela,5
401523,13997564501,call,10/28/2020,12:31,0:45:21,,,,50739707846,100,Valenzuela,1
900807,13997564501,twitter,10/29/2020,3:35,0:13:46,,,,twitter.com,500,Valenzuela,5
628667,99210822810,load,11/9/2020,17:17,0:35:21,,GoSakto90,20,loading,,Caloocan,6
220814,99210822810,call,11/10/2020,6:16,0:40:46,,,,97193567355,80,Caloocan,16
246199,99210822810,call,11/11/2020,8:03,0:59:01,,,,97262727105,20,Caloocan,13
967072,99210822810,youtube,11/12/2020,9:37,0:34:21,,,,youtube.com,1000,Caloocan,9
359565,99210822810,youtube,11/13/2020,16:51,0:43:37,,,,youtube.com,1000,Caloocan,15
614345,74660808762,online_support,12/14/2020,14:33,0:12:35,,,,finance_support,150,Valenzuela,2
345378,74660808762,call,12/15/2020,1:51,0:13:01,,,,49121692213,80,Valenzuela,7
318329,74660808762,facebook,12/16/2020,12:02,0:56:47,,,,facebook.com,750,Valenzuela,5
149563,74660808762,online_game,12/17/2020,4:41,0:52:47,,,,game a,500,Valenzuela,13
615058,74660808762,online_game,12/18/2020,22:43,0:59:56,,,,game b,500,Valenzuela,7
743812,44091750031,text,8/16/2020,23:58,0:49:31,179,,,92487465822,1.41,Caloocan,1
971381,44091750031,online_support,8/17/2020,14:02,0:00:27,,,,finance_support,60,Caloocan,5
186661,44091750031,online_support,8/18/2020,13:52,0:37:13,,,,technical_support,150,Caloocan,15
607958,44091750031,call,8/19/2020,0:48,0:23:26,,,,37629794854,60,Caloocan,12
751197,44091750031,facebook,8/20/2020,17:53,0:46:50,,,,facebook.com,1000,Caloocan,12
842307,34336123368,call,5/12/2020,23:19,0:41:09,,,,11180975236,80,Caloocan,16
472485,34336123368,bank,5/13/2020,5:11,0:15:23,,,,bdo,200,Caloocan,5
985047,34336123368,online_consultation,5/14/2020,5:30,0:12:34,,,,technical_consultation,150,Caloocan,6
805700,34336123368,online_consultation,5/15/2020,8:20,0:56:54,,,,school_consultation,450,Caloocan,16
905180,34336123368,online_support,5/16/2020,7:24,0:48:12,,,,technical_support,120,Caloocan,3
462922,38939145418,online_shopping,7/16/2020,16:23,0:58:14,,,,shopee,450,Malabon,3
854003,38939145418,call,7/17/2020,12:43,0:52:59,,,,11442496878,60,Malabon,7
858899,38939145418,call,7/18/2020,5:37,0:49:38,,,,93971683222,40,Malabon,3
455177,38939145418,bank,7/19/2020,17:20,0:02:42,,,,bpi,150,Malabon,11
483763,38939145418,text,7/20/2020,15:43,0:38:22,120,,,85292561425,0.98,Malabon,12
520323,34935390666,text,11/6/2020,9:49,0:59:57,222,,,81176809915,1.77,Quezon City,7
167340,34935390666,text,11/7/2020,3:11,0:59:57,91,,,28407567544,0.74,Quezon City,7
717045,34935390666,bank,11/8/2020,13:31,0:27:22,,,,bpi,150,Quezon City,6
357432,34935390666,online_consultation,11/9/2020,17:23,0:28:10,,,,medical_consultation,600,Quezon City,16
556340,34935390666,youtube,11/10/2020,8:37,0:29:13,,,,youtube.com,5000,Quezon City,6
562434,48419826003,call,1/19/2020,8:15,0:26:06,,,,40451643899,80,Valenzuela,8
870152,48419826003,online_consultation,1/20/2020,1:26,0:19:01,,,,medical_consultation,300,Valenzuela,12
387281,48419826003,online_consultation,1/21/2020,21:08,0:24:32,,,,technical_consultation,150,Valenzuela,3
713705,48419826003,online_support,1/22/2020,18:57,0:03:03,,,,technical_support,120,Valenzuela,9
347990,48419826003,twitter,1/23/2020,13:12,0:09:38,,,,twitter.com,750,Valenzuela,13
998552,85186169556,youtube,1/10/2020,10:41,0:29:38,,,,youtube.com,3000,Mandaluyong,15
975462,85186169556,call,1/11/2020,3:33,0:04:37,,,,41373673176,20,Mandaluyong,15
476196,85186169556,text,1/12/2020,22:42,,145,,,83074493647,1.16,Mandaluyong,12
793352,85186169556,bank,1/13/2020,3:06,0:07:47,,,,bdo,100,Mandaluyong,4
341623,85186169556,bank,1/14/2020,9:57,0:27:12,,,,bdo,200,Mandaluyong,11
174605,17560936323,online_support,10/5/2020,4:00,0:20:17,,,,finance_support,60,Mandaluyong,7
863815,17560936323,online_shopping,10/6/2020,20:00,0:17:16,,,,lazada,300,Mandaluyong,5
184652,17560936323,online_game,10/7/2020,22:58,0:04:53,,,,game a,1500,Mandaluyong,10
122778,17560936323,youtube,10/8/2020,8:59,0:52:17,,,,youtube.com,5000,Mandaluyong,10
519865,17560936323,twitter,10/9/2020,18:14,0:37:53,,,,twitter.com,250,Mandaluyong,1
587033,48608794383,online_consultation,3/23/2020,10:01,0:16:24,,,,medical_consultation,450,Paranaque,14
308275,48608794383,twitter,3/24/2020,15:18,0:43:43,,,,twitter.com,1000,Paranaque,7
146437,48608794383,online_support,3/25/2020,19:39,0:35:26,,,,finance_support,90,Paranaque,1
386674,48608794383,online_game,3/26/2020,19:11,0:03:04,,,,game b,500,Paranaque,13
499931,48608794383,facebook,3/27/2020,10:42,0:31:12,,,,facebook.com,1250,Paranaque,7
756247,72885961377,online_shopping,9/5/2020,0:11,0:47:43,,,,shopee,450,Manila,6
626193,72885961377,online_shopping,9/6/2020,7:00,0:10:05,,,,lazada,450,Manila,7
630177,72885961377,online_shopping,9/7/2020,9:11,0:28:51,,,,shopee,300,Manila,16
687539,72885961377,youtube,9/8/2020,6:56,0:23:22,,,,youtube.com,1000,Manila,7
135969,72885961377,online_shopping,9/9/2020,19:02,0:05:18,,,,shopee,450,Manila,14
463946,25937275405,bank,11/3/2020,18:41,0:26:35,,,,bdo,250,San Juan,5
689009,25937275405,online_consultation,11/4/2020,16:31,0:15:33,,,,technical_consultation,750,San Juan,8
665229,25937275405,text,11/5/2020,9:08,0:16:40,233,,,39103666357,1.85,San Juan,14
841054,25937275405,text,11/6/2020,7:37,0:16:40,162,,,36425820353,1.3,San Juan,8
385385,25937275405,online_shopping,11/7/2020,4:52,0:21:21,,,,lazada,150,San Juan,11
200508,44675666644,bank,8/24/2020,15:51,0:45:23,,,,bpi,250,Mandaluyong,11
361550,44675666644,text,8/25/2020,9:42,0:10:53,72,,,88453743131,0.58,Mandaluyong,8
545035,44675666644,text,8/26/2020,10:40,0:10:53,150,,,65595934374,1.18,Mandaluyong,7
789125,44675666644,youtube,8/27/2020,12:21,0:05:24,,,,youtube.com,1000,Mandaluyong,8
117495,44675666644,online_consultation,8/28/2020,8:56,0:56:20,,,,school_consultation,450,Mandaluyong,5
302097,71572354398,online_shopping,5/25/2020,15:14,0:33:58,,,,shopee,750,Valenzuela,1
664942,71572354398,online_game,5/26/2020,16:48,0:52:29,,,,game a,2000,Valenzuela,16
508777,71572354398,bank,5/27/2020,4:41,0:05:16,,,,bdo,150,Valenzuela,11
307782,71572354398,facebook,5/28/2020,3:41,0:51:41,,,,facebook.com,1250,Valenzuela,2
262120,71572354398,online_game,5/29/2020,9:17,0:45:31,,,,game a,1500,Valenzuela,3
432421,71475263844,text,8/25/2020,0:07,0:17:51,200,,,93359114193,1.59,Quezon City,7
725111,71475263844,youtube,8/26/2020,4:15,0:09:04,,,,youtube.com,4000,Quezon City,11
609475,71475263844,bank,8/27/2020,19:40,0:01:26,,,,bdo,150,Quezon City,6
303740,71475263844,twitter,8/28/2020,3:49,0:20:45,,,,twitter.com,1000,Quezon City,8
170898,71475263844,facebook,8/29/2020,4:24,0:06:10,,,,facebook.com,1250,Quezon City,16
949936,31029975060,text,4/20/2020,17:07,0:32:12,63,,,63634440530,0.53,Malabon,12
185762,31029975060,online_game,4/21/2020,5:46,0:44:15,,,,game b,2000,Malabon,16
411745,31029975060,online_consultation,4/22/2020,22:12,0:34:26,,,,technical_consultation,600,Malabon,11
945800,31029975060,twitter,4/23/2020,18:37,0:06:49,,,,twitter.com,750,Malabon,6
546274,31029975060,online_support,4/24/2020,14:12,0:14:25,,,,finance_support,30,Malabon,11
621123,50026964010,load,7/24/2020,6:54,0:12:51,,Regular Load,100,loading,,Navotas,6
907262,50026964010,online_shopping,7/25/2020,0:19,0:19:06,,,,shopee,150,Navotas,15
648747,50026964010,youtube,7/26/2020,0:22,0:57:15,,,,youtube.com,2000,Navotas,15
573415,50026964010,online_shopping,7/27/2020,1:48,0:51:55,,,,lazada,300,Navotas,13
262813,50026964010,text,7/28/2020,21:08,,153,,,30406518431,1.21,Navotas,5
572777,31711483731,call,3/5/2020,18:23,0:52:32,,,,59935199967,60,Manila,7
967553,31711483731,online_support,3/6/2020,13:29,0:17:00,,,,technical_support,90,Manila,11
609262,31711483731,twitter,3/7/2020,23:06,0:15:26,,,,twitter.com,500,Manila,9
188298,31711483731,online_shopping,3/8/2020,0:27,0:36:55,,,,lazada,450,Manila,15
132468,31711483731,bank,3/9/2020,14:16,0:03:42,,,,bdo,50,Manila,2
955168,69814221608,load,10/28/2020,22:34,0:38:58,,GoSakto70,100,loading,,Paranaque,10
920246,69814221608,call,10/29/2020,7:20,0:23:28,,,,94532641939,100,Paranaque,1
823821,69814221608,online_game,10/30/2020,6:01,0:30:04,,,,game a,1000,Paranaque,10
939649,69814221608,online_shopping,10/31/2020,15:44,0:56:37,,,,shopee,600,Paranaque,13
444478,69814221608,online_game,11/1/2020,18:16,0:06:23,,,,game a,1000,Paranaque,11
467165,79722231144,online_shopping,8/26/2020,0:37,0:17:25,,,,shopee,300,Taguig,1
235499,79722231144,twitter,8/27/2020,15:53,0:23:38,,,,twitter.com,1250,Taguig,2
922860,79722231144,bank,8/28/2020,19:37,0:55:15,,,,bpi,100,Taguig,13
483678,79722231144,call,8/29/2020,0:55,0:10:32,,,,58576921385,20,Taguig,10
708900,79722231144,call,8/30/2020,10:40,0:17:29,,,,90386175651,60,Taguig,14
790194,31209146907,youtube,4/9/2020,7:39,0:44:57,,,,youtube.com,1000,Malabon,6
834870,31209146907,online_game,4/10/2020,13:26,0:12:07,,,,game b,1000,Malabon,12
363489,31209146907,youtube,4/11/2020,7:42,0:21:38,,,,youtube.com,3000,Malabon,8
563197,31209146907,online_shopping,4/12/2020,14:37,0:26:38,,,,shopee,600,Malabon,10
620634,31209146907,online_support,4/13/2020,12:40,0:49:40,,,,finance_support,60,Malabon,10
617943,39663527609,facebook,4/17/2020,4:21,0:31:59,,,,facebook.com,1000,Taguig,9
712653,39663527609,twitter,4/18/2020,15:05,0:16:50,,,,twitter.com,250,Taguig,3
138877,39663527609,online_support,4/19/2020,20:12,0:02:42,,,,technical_support,60,Taguig,11
405041,39663527609,online_consultation,4/20/2020,12:00,0:51:42,,,,technical_consultation,750,Taguig,8
376414,39663527609,bank,4/21/2020,15:35,0:47:58,,,,bpi,100,Taguig,11
825519,33491836828,online_game,7/18/2020,9:55,0:17:33,,,,game a,1000,Taguig,1
373211,33491836828,bank,7/19/2020,20:59,0:30:10,,,,bpi,50,Taguig,3
574876,33491836828,bank,7/20/2020,22:52,0:25:24,,,,bpi,150,Taguig,5
403216,33491836828,bank,7/21/2020,22:18,0:48:17,,,,bdo,150,Taguig,7
750714,33491836828,call,7/22/2020,21:47,0:26:20,,,,46845009223,60,Taguig,10
