mobile_number,activity,day,month,time(hour),time(minute),duration(seconds),length_of_text,type_of_load,amount_load,receiver,mb_use,location(city),location(district)
34956033194,8,19,8,8,53,2015,0,0,0,714,750,1,13
34956033194,4,20,8,23,39,3553,0,0,0,701,200,1,16
34956033194,9,21,8,10,45,2557,0,0,0,715,1000,1,11
34956033194,7,22,8,15,49,812,0,0,0,174,20,1,7
34956033194,3,23,8,15,27,2964,0,4,150,708,0,1,13
84225893224,9,30,10,5,52,1237,0,0,0,715,5000,3,5
84225893224,3,31,10,16,48,634,0,2,10,708,0,3,5
84225893224,4,1,11,4,56,3023,0,0,0,701,250,3,3
84225893224,5,2,11,12,10,3353,0,0,0,703,1000,3,2
84225893224,5,3,11,9,1,1430,0,0,0,703,500,3,3
99928760579,6,29,10,4,44,189,0,0,0,710,600,11,2
99928760579,9,30,10,5,18,1673,0,0,0,715,4000,11,2
99928760579,4,31,10,10,34,206,0,0,0,701,200,11,5
99928760579,11,1,11,9,9,112,0,0,0,711,600,11,6
99928760579,7,2,11,19,12,1396,0,0,0,456,20,11,13
76499063323,5,29,10,18,40,1110,0,0,0,703,1250,6,5
76499063323,11,30,10,11,30,312,0,0,0,711,300,6,9
76499063323,1,31,10,21,8,2998,0,0,0,706,1500,6,10
76499063323,11,1,11,21,36,29,0,0,0,707,750,6,10
76499063323,7,2,11,7,8,1336,0,0,0,552,40,6,10
38944570668,5,25,1,4,28,2125,0,0,0,703,1000,15,2
38944570668,1,26,1,2,0,2967,0,0,0,706,2000,15,15
38944570668,6,27,1,9,58,1365,0,0,0,712,600,15,6
38944570668,11,28,1,13,37,434,0,0,0,707,600,15,14
38944570668,10,29,1,6,35,48,0,0,0,704,60,15,14
12706377188,11,26,12,4,26,1133,0,0,0,711,600,1,6
12706377188,11,27,12,12,8,1377,0,0,0,707,750,1,8
12706377188,3,28,12,22,36,1513,0,1,50,708,0,1,3
12706377188,1,29,12,10,19,594,0,0,0,706,500,1,14
12706377188,1,30,12,9,31,3137,0,0,0,706,500,1,9
12083009701,11,24,10,11,52,2981,0,0,0,707,300,8,5
12083009701,7,25,10,7,33,1873,0,0,0,557,80,8,12
12083009701,6,26,10,16,12,1911,0,0,0,710,150,8,5
12083009701,11,27,10,16,17,2664,0,0,0,711,750,8,7
12083009701,11,28,10,2,42,3147,0,0,0,707,300,8,3
15612124060,4,10,10,17,52,573,0,0,0,702,200,1,4
15612124060,5,11,10,21,44,1479,0,0,0,703,1000,1,10
15612124060,3,12,10,17,0,2300,0,2,100,708,0,1,11
15612124060,8,13,10,17,33,1175,0,0,0,714,750,1,15
15612124060,5,14,10,13,51,2827,0,0,0,703,500,1,11
50329948378,3,30,6,11,30,1322,0,1,150,708,0,9,5
50329948378,10,1,7,9,34,1997,0,0,0,713,150,9,14
50329948378,9,2,7,20,43,140,0,0,0,715,3000,9,13
50329948378,2,3,7,17,59,0,191,0,0,445,1,9,4
50329948378,9,4,7,12,29,2904,0,0,0,715,5000,9,2
10056290345,4,19,8,10,50,631,0,0,0,702,150,5,11
10056290345,1,20,8,19,3,1070,0,0,0,705,1500,5,11
10056290345,4,21,8,17,23,3175,0,0,0,702,150,5,4
10056290345,5,22,8,20,31,1352,0,0,0,703,1250,5,2
10056290345,7,23,8,14,15,3568,0,0,0,637,80,5,1
70712500024,5,25,6,11,21,2224,0,0,0,703,500,9,3
70712500024,7,26,6,4,24,2833,0,0,0,582,20,9,5
70712500024,2,27,6,10,58,2900,110,0,0,92,0,9,11
70712500024,9,28,6,6,19,1052,0,0,0,715,2000,9,7
70712500024,8,29,6,2,58,210,0,0,0,714,500,9,10
42506669999,1,12,1,9,13,973,0,0,0,706,2500,11,3
42506669999,7,13,1,20,6,176,0,0,0,293,80,11,10
42506669999,7,14,1,23,2,1037,0,0,0,483,60,11,16
42506669999,1,15,1,5,52,2899,0,0,0,706,2500,11,12
42506669999,8,16,1,6,35,2441,0,0,0,714,1000,11,4
45849879931,10,12,7,7,43,3387,0,0,0,713,150,13,2
45849879931,5,13,7,18,27,803,0,0,0,703,250,13,12
45849879931,11,14,7,9,33,3161,0,0,0,711,150,13,4
45849879931,8,15,7,5,52,2848,0,0,0,714,750,13,16
45849879931,8,16,7,23,42,1330,0,0,0,714,1000,13,7
39024956854,11,14,11,1,26,3046,0,0,0,711,450,8,5
39024956854,7,15,11,12,30,755,0,0,0,511,20,8,1
39024956854,8,16,11,23,10,2875,0,0,0,714,500,8,2
39024956854,8,17,11,23,32,1807,0,0,0,714,750,8,15
39024956854,10,18,11,22,37,2868,0,0,0,713,30,8,10
73262896623,11,8,8,10,43,839,0,0,0,707,600,2,14
73262896623,1,9,8,23,10,706,0,0,0,705,2500,2,7
73262896623,2,10,8,0,25,1235,203,0,0,55,1,2,14
73262896623,9,11,8,0,4,1669,0,0,0,715,4000,2,9
73262896623,11,12,8,2,14,2975,0,0,0,707,450,2,16
85406662978,4,28,3,18,25,3510,0,0,0,702,100,6,2
85406662978,8,29,3,7,38,3252,0,0,0,714,1250,6,2
85406662978,11,30,3,18,30,1816,0,0,0,707,600,6,12
85406662978,11,31,3,14,45,2589,0,0,0,707,300,6,6
85406662978,10,1,4,1,50,1913,0,0,0,713,90,6,5
18888952689,11,2,10,13,20,2453,0,0,0,711,300,13,15
18888952689,5,3,10,3,38,1307,0,0,0,703,750,13,1
18888952689,5,4,10,11,48,3383,0,0,0,703,1250,13,4
18888952689,1,5,10,17,0,593,0,0,0,705,1500,13,13
18888952689,10,6,10,9,7,2115,0,0,0,704,90,13,5
41245072681,5,30,7,15,38,1650,0,0,0,703,750,3,15
41245072681,2,31,7,11,58,0,227,0,0,647,1,3,10
41245072681,11,1,8,23,43,3270,0,0,0,707,450,3,8
41245072681,8,2,8,13,44,2128,0,0,0,714,1000,3,8
41245072681,4,3,8,11,7,3490,0,0,0,701,250,3,3
30594521949,10,13,12,13,16,3250,0,0,0,704,120,9,7
30594521949,10,14,12,7,59,621,0,0,0,713,120,9,13
30594521949,2,15,12,10,7,0,248,0,0,317,1,9,3
30594521949,1,16,12,15,15,2055,0,0,0,706,500,9,8
30594521949,2,17,12,7,43,0,201,0,0,518,1,9,14
33812130967,2,11,3,7,4,2872,85,0,0,34,0,14,10
33812130967,1,12,3,4,39,1852,0,0,0,706,1500,14,5
33812130967,9,13,3,22,10,3388,0,0,0,715,5000,14,1
33812130967,6,14,3,7,10,835,0,0,0,712,750,14,8
33812130967,11,15,3,17,58,2175,0,0,0,711,450,14,16
78453697319,4,16,5,15,21,69,0,0,0,702,250,8,1
78453697319,1,17,5,7,14,3123,0,0,0,705,500,8,14
78453697319,9,18,5,19,55,3328,0,0,0,715,1000,8,15
78453697319,4,19,5,0,45,3495,0,0,0,701,100,8,15
78453697319,2,20,5,6,36,2715,113,0,0,661,0,8,4
49136014868,1,10,11,7,35,668,0,0,0,705,1000,3,14
49136014868,5,11,11,21,55,1959,0,0,0,703,500,3,14
49136014868,10,12,11,14,58,709,0,0,0,713,150,3,12
49136014868,10,13,11,8,15,1388,0,0,0,713,30,3,5
49136014868,6,14,11,5,45,1966,0,0,0,710,150,3,2
10918298440,3,22,12,1,29,746,0,3,10,708,0,9,10
10918298440,8,23,12,15,43,1619,0,0,0,714,500,9,7
10918298440,10,24,12,3,49,2581,0,0,0,713,150,9,2
10918298440,7,25,12,16,19,429,0,0,0,393,80,9,6
10918298440,4,26,12,20,23,1535,0,0,0,702,50,9,13
27751850442,10,23,11,13,11,1397,0,0,0,704,150,10,12
27751850442,3,24,11,9,27,3279,0,3,200,708,0,10,14
27751850442,10,25,11,9,26,2743,0,0,0,704,150,10,16
27751850442,2,26,11,1,19,3084,114,0,0,30,0,10,15
27751850442,8,27,11,14,49,2227,0,0,0,714,500,10,1
88329476869,8,29,6,23,25,2044,0,0,0,714,250,13,2
88329476869,10,30,6,10,25,451,0,0,0,704,30,13,9
88329476869,4,1,7,17,6,415,0,0,0,702,100,13,10
88329476869,7,2,7,11,4,1587,0,0,0,526,40,13,10
88329476869,7,3,7,14,19,2832,0,0,0,242,40,13,12
43491349516,11,27,12,6,36,2472,0,0,0,707,450,11,7
43491349516,10,28,12,6,54,3073,0,0,0,713,30,11,8
43491349516,7,29,12,1,29,1655,0,0,0,293,40,11,11
43491349516,5,30,12,16,2,16,0,0,0,703,1250,11,5
43491349516,4,31,12,0,27,660,0,0,0,702,200,11,5
75732677306,3,18,5,18,17,2236,0,3,200,708,0,13,9
75732677306,9,19,5,7,16,1703,0,0,0,715,1000,13,15
75732677306,6,20,5,11,27,2673,0,0,0,710,150,13,16
75732677306,8,21,5,10,22,2372,0,0,0,714,1000,13,13
75732677306,1,22,5,18,31,1757,0,0,0,705,2000,13,11
73120714795,3,6,1,19,47,3240,0,2,10,708,0,8,12
73120714795,6,7,1,10,11,2676,0,0,0,710,450,8,5
73120714795,3,8,1,2,56,1726,0,3,10,708,0,8,2
73120714795,5,9,1,23,50,1809,0,0,0,703,1000,8,5
73120714795,8,10,1,11,30,114,0,0,0,714,750,8,5
64808627659,4,28,10,7,2,2211,0,0,0,702,150,10,3
64808627659,3,29,10,7,4,248,0,3,20,708,0,10,16
64808627659,6,30,10,17,39,2493,0,0,0,712,150,10,5
64808627659,5,31,10,3,48,1626,0,0,0,703,750,10,1
64808627659,7,1,11,23,15,1491,0,0,0,699,100,10,2
66447897220,4,3,6,9,20,277,0,0,0,702,100,10,5
66447897220,3,4,6,21,11,1381,0,4,150,708,0,10,8
66447897220,6,5,6,7,14,1832,0,0,0,712,150,10,6
66447897220,7,6,6,3,51,2665,0,0,0,131,40,10,1
66447897220,4,7,6,8,48,1485,0,0,0,702,250,10,5
48716595141,11,15,9,2,31,3303,0,0,0,707,750,14,2
48716595141,5,16,9,11,2,1390,0,0,0,703,750,14,7
48716595141,8,17,9,11,19,319,0,0,0,714,750,14,12
48716595141,7,18,9,12,53,3081,0,0,0,252,60,14,12
48716595141,2,19,9,4,50,518,162,0,0,244,1,14,1
45073197220,7,19,9,22,46,3432,0,0,0,348,20,8,15
45073197220,6,20,9,16,44,66,0,0,0,709,450,8,7
45073197220,7,21,9,7,54,1821,0,0,0,589,60,8,7
45073197220,8,22,9,10,57,3329,0,0,0,714,1000,8,16
45073197220,11,23,9,8,14,3477,0,0,0,707,750,8,14
84974289297,4,11,11,7,18,658,0,0,0,702,200,7,5
84974289297,11,12,11,6,47,1573,0,0,0,711,600,7,12
84974289297,2,13,11,14,39,1955,240,0,0,29,1,7,2
84974289297,5,14,11,20,46,342,0,0,0,703,1250,7,2
84974289297,7,15,11,20,0,1683,0,0,0,106,80,7,11
95222150641,6,24,1,12,49,183,0,0,0,712,300,14,15
95222150641,1,25,1,14,2,1183,0,0,0,706,1000,14,12
95222150641,4,26,1,23,2,1798,0,0,0,701,200,14,13
95222150641,8,27,1,10,6,2240,0,0,0,714,750,14,7
95222150641,10,28,1,6,16,2726,0,0,0,704,30,14,2
77357957118,11,7,9,11,52,1072,0,0,0,711,150,13,6
77357957118,9,8,9,21,6,1887,0,0,0,715,3000,13,1
77357957118,3,9,9,4,19,723,0,4,200,708,0,13,6
77357957118,5,10,9,14,8,976,0,0,0,703,1250,13,8
77357957118,9,11,9,8,3,3406,0,0,0,715,3000,13,12
48884717722,4,7,6,3,28,2972,0,0,0,701,150,3,3
48884717722,1,8,6,10,56,1437,0,0,0,706,2000,3,6
48884717722,1,9,6,10,27,2857,0,0,0,706,1000,3,7
48884717722,2,10,6,14,26,2063,74,0,0,375,0,3,8
48884717722,10,11,6,21,20,1895,0,0,0,713,150,3,9
23738972140,7,18,2,23,56,2395,0,0,0,564,80,5,10
23738972140,5,19,2,4,42,3205,0,0,0,703,500,5,15
23738972140,4,20,2,15,17,331,0,0,0,702,250,5,9
23738972140,2,21,2,12,55,3297,97,0,0,308,0,5,9
23738972140,1,22,2,7,31,2788,0,0,0,706,500,5,5
18512046051,11,5,5,3,16,1635,0,0,0,711,600,7,7
18512046051,6,6,5,15,59,1345,0,0,0,712,600,7,4
18512046051,6,7,5,3,16,2714,0,0,0,710,300,7,9
18512046051,4,8,5,1,18,1975,0,0,0,701,100,7,12
18512046051,8,9,5,6,10,3137,0,0,0,714,1250,7,5
92379306924,4,4,10,15,52,3206,0,0,0,701,100,8,12
92379306924,2,5,10,3,46,1768,241,0,0,389,1,8,6
92379306924,3,6,10,16,40,3135,0,4,150,708,0,8,1
92379306924,2,7,10,11,56,1768,95,0,0,685,0,8,1
92379306924,11,8,10,15,33,3592,0,0,0,711,450,8,10
89925770552,8,9,3,8,31,986,0,0,0,714,750,11,10
89925770552,7,10,3,0,36,370,0,0,0,599,80,11,5
89925770552,4,11,3,5,33,3268,0,0,0,702,250,11,12
89925770552,7,12,3,3,8,707,0,0,0,442,60,11,15
89925770552,9,13,3,1,10,2131,0,0,0,715,5000,11,5
56237218755,5,15,1,7,9,1500,0,0,0,703,250,3,16
56237218755,4,16,1,17,55,224,0,0,0,702,150,3,10
56237218755,2,17,1,0,59,256,192,0,0,258,1,3,4
56237218755,9,18,1,12,11,799,0,0,0,715,3000,3,15
56237218755,1,19,1,12,36,1842,0,0,0,706,2000,3,2
17385041290,7,10,5,23,51,1232,0,0,0,274,40,4,5
17385041290,5,11,5,5,37,3230,0,0,0,703,250,4,6
17385041290,2,12,5,10,2,1632,162,0,0,392,1,4,14
17385041290,2,13,5,10,47,1632,193,0,0,381,1,4,3
17385041290,1,14,5,8,21,387,0,0,0,706,2500,4,5
31326742424,8,27,11,20,4,1082,0,0,0,714,1250,3,2
31326742424,5,28,11,15,23,2990,0,0,0,703,250,3,15
31326742424,1,29,11,9,47,1195,0,0,0,706,1500,3,5
31326742424,6,30,11,6,38,622,0,0,0,710,450,3,7
31326742424,3,1,12,2,36,272,0,1,20,708,0,3,4
30705741096,9,18,5,5,35,2007,0,0,0,715,4000,12,16
30705741096,2,19,5,21,5,2327,144,0,0,6,1,12,9
30705741096,8,20,5,20,26,80,0,0,0,714,750,12,2
30705741096,2,21,5,7,25,2327,54,0,0,441,0,12,5
30705741096,3,22,5,7,19,2068,0,3,200,708,0,12,12
70264387289,6,17,12,0,19,117,0,0,0,709,450,16,15
70264387289,6,18,12,15,8,3297,0,0,0,709,750,16,4
70264387289,9,19,12,22,57,2269,0,0,0,715,3000,16,16
70264387289,11,20,12,9,44,2772,0,0,0,707,600,16,16
70264387289,10,21,12,16,33,592,0,0,0,713,150,16,1
92991126593,9,2,11,6,2,3133,0,0,0,715,4000,8,12
92991126593,9,3,11,9,20,2530,0,0,0,715,3000,8,6
92991126593,11,4,11,2,36,11,0,0,0,707,750,8,9
92991126593,2,5,11,7,41,1178,73,0,0,527,0,8,14
92991126593,5,6,11,10,1,1385,0,0,0,703,250,8,2
79302869550,8,4,8,6,55,172,0,0,0,714,1250,4,2
79302869550,3,5,8,19,4,2816,0,2,50,708,0,4,6
79302869550,5,6,8,19,47,2203,0,0,0,703,250,4,3
79302869550,8,7,8,3,48,888,0,0,0,714,1000,4,6
79302869550,3,8,8,17,41,1523,0,1,50,708,0,4,9
75149987157,6,15,3,20,54,459,0,0,0,709,150,1,1
75149987157,9,16,3,1,32,1290,0,0,0,715,2000,1,6
75149987157,8,17,3,1,10,337,0,0,0,714,250,1,4
75149987157,11,18,3,4,23,2930,0,0,0,711,450,1,11
75149987157,4,19,3,14,20,3108,0,0,0,702,200,1,16
80312098964,1,20,11,22,45,3189,0,0,0,706,1000,3,3
80312098964,3,21,11,2,18,2246,0,2,100,708,0,3,1
80312098964,4,22,11,21,47,1412,0,0,0,702,150,3,8
80312098964,10,23,11,0,54,449,0,0,0,704,60,3,10
80312098964,5,24,11,10,29,1765,0,0,0,703,250,3,13
94407600302,7,10,8,17,39,2914,0,0,0,519,100,12,13
94407600302,9,11,8,22,52,2781,0,0,0,715,3000,12,2
94407600302,3,12,8,5,59,2448,0,3,20,708,0,12,11
94407600302,3,13,8,16,1,1658,0,2,200,708,0,12,7
94407600302,11,14,8,16,58,1429,0,0,0,711,150,12,13
60447479573,3,17,9,20,42,359,0,3,10,708,0,5,12
60447479573,8,18,9,17,48,159,0,0,0,714,1250,5,13
60447479573,10,19,9,16,34,853,0,0,0,713,150,5,13
60447479573,11,20,9,5,0,103,0,0,0,707,150,5,8
60447479573,2,21,9,13,16,2782,201,0,0,394,1,5,14
35483122212,11,24,4,8,47,3442,0,0,0,711,450,10,11
35483122212,5,25,4,19,32,366,0,0,0,703,1000,10,4
35483122212,10,26,4,6,5,3469,0,0,0,713,150,10,2
35483122212,6,27,4,10,20,1718,0,0,0,712,750,10,2
35483122212,3,28,4,7,13,212,0,2,50,708,0,10,6
98828807824,7,4,5,19,45,1717,0,0,0,134,100,3,6
98828807824,8,5,5,23,23,2083,0,0,0,714,250,3,15
98828807824,7,6,5,12,13,2144,0,0,0,85,60,3,6
98828807824,1,7,5,16,55,87,0,0,0,706,1000,3,9
98828807824,4,8,5,16,44,686,0,0,0,702,200,3,10
59037706746,5,12,2,8,40,2924,0,0,0,703,1000,12,13
59037706746,9,13,2,9,40,3363,0,0,0,715,5000,12,5
59037706746,3,14,2,11,51,3473,0,4,5,708,0,12,16
59037706746,10,15,2,23,18,2368,0,0,0,704,90,12,5
59037706746,6,16,2,21,58,307,0,0,0,709,300,12,1
57336341869,1,5,9,10,56,3527,0,0,0,706,2000,5,12
57336341869,3,6,9,10,59,2816,0,1,50,708,0,5,1
57336341869,2,7,9,6,43,1222,161,0,0,5,1,5,12
57336341869,8,8,9,6,35,2903,0,0,0,714,250,5,13
57336341869,11,9,9,4,45,346,0,0,0,711,600,5,15
83136069205,8,21,1,4,13,513,0,0,0,714,250,13,8
83136069205,6,22,1,0,49,477,0,0,0,709,450,13,7
83136069205,11,23,1,0,32,1317,0,0,0,707,450,13,7
83136069205,6,24,1,22,3,2019,0,0,0,709,150,13,16
83136069205,5,25,1,2,9,1467,0,0,0,703,750,13,2
63102977601,3,1,8,8,30,3078,0,4,20,708,0,12,16
63102977601,9,2,8,1,57,3485,0,0,0,715,1000,12,5
63102977601,6,3,8,11,57,2918,0,0,0,712,300,12,4
63102977601,11,4,8,1,16,2182,0,0,0,711,150,12,14
63102977601,6,5,8,0,35,809,0,0,0,712,150,12,1
11118365516,3,10,3,3,0,3230,0,3,5,708,0,12,2
11118365516,1,11,3,9,22,1711,0,0,0,705,1000,12,16
11118365516,6,12,3,2,3,831,0,0,0,710,600,12,6
11118365516,6,13,3,15,59,1804,0,0,0,709,600,12,8
11118365516,10,14,3,7,7,1888,0,0,0,713,150,12,5
87322145376,8,26,4,1,3,348,0,0,0,714,1250,15,3
87322145376,10,27,4,16,8,64,0,0,0,704,120,15,5
87322145376,7,28,4,22,58,400,0,0,0,221,100,15,6
87322145376,1,29,4,14,4,616,0,0,0,706,1500,15,7
87322145376,5,30,4,12,49,1920,0,0,0,703,1000,15,12
30455574687,2,2,9,6,20,1845,172,0,0,371,1,12,16
30455574687,7,3,9,11,59,565,0,0,0,56,40,12,2
30455574687,1,4,9,4,8,1357,0,0,0,705,1500,12,1
30455574687,7,5,9,3,56,1100,0,0,0,281,80,12,4
30455574687,3,6,9,20,29,2065,0,2,100,708,0,12,7
31065938319,11,7,3,2,35,1188,0,0,0,707,150,4,5
31065938319,5,8,3,19,37,1126,0,0,0,703,1000,4,2
31065938319,9,9,3,22,20,859,0,0,0,715,2000,4,16
31065938319,7,10,3,12,2,1658,0,0,0,451,40,4,16
31065938319,6,11,3,3,24,3017,0,0,0,710,450,4,12
52240660369,11,11,6,4,4,1074,0,0,0,707,300,9,12
52240660369,4,12,6,10,34,2503,0,0,0,702,150,9,6
52240660369,10,13,6,9,13,2532,0,0,0,713,150,9,14
52240660369,3,14,6,8,2,631,0,4,5,708,0,9,8
52240660369,6,15,6,3,1,1735,0,0,0,712,150,9,8
97262727105,9,20,10,12,1,1984,0,0,0,715,1000,2,2
97262727105,5,21,10,23,28,2102,0,0,0,703,250,2,13
97262727105,7,22,10,15,19,2341,0,0,0,604,40,2,1
97262727105,2,23,10,19,9,130,105,0,0,177,0,2,14
97262727105,6,24,10,12,22,2052,0,0,0,712,300,2,2
42757612813,4,30,1,23,34,170,0,0,0,702,250,8,10
42757612813,10,31,1,7,12,1132,0,0,0,704,120,8,8
42757612813,3,1,2,3,43,649,0,1,50,708,0,8,10
42757612813,10,2,2,13,59,2416,0,0,0,704,60,8,2
42757612813,4,3,2,4,15,1908,0,0,0,702,100,8,8
41725966065,5,2,10,1,35,2799,0,0,0,703,750,6,13
41725966065,6,3,10,9,18,978,0,0,0,712,750,6,15
41725966065,3,4,10,7,51,1595,0,1,50,708,0,6,3
41725966065,7,5,10,5,6,3563,0,0,0,580,20,6,6
41725966065,7,6,10,9,43,2526,0,0,0,134,60,6,5
22939342944,11,2,12,6,5,1669,0,0,0,707,150,11,11
22939342944,6,3,12,9,37,2485,0,0,0,709,300,11,10
22939342944,2,4,12,2,42,951,60,0,0,612,0,11,2
22939342944,9,5,12,22,9,2577,0,0,0,715,3000,11,12
22939342944,10,6,12,11,14,533,0,0,0,713,90,11,1
15931690954,4,30,10,8,46,2187,0,0,0,701,100,8,1
15931690954,4,31,10,22,10,1542,0,0,0,701,250,8,10
15931690954,10,1,11,8,15,840,0,0,0,713,150,8,9
15931690954,10,2,11,22,6,1355,0,0,0,713,90,8,16
15931690954,9,3,11,18,9,908,0,0,0,715,1000,8,10
11663108628,1,10,3,1,7,523,0,0,0,706,2000,5,2
11663108628,5,11,3,6,49,640,0,0,0,703,750,5,11
11663108628,5,12,3,22,17,1780,0,0,0,703,500,5,4
11663108628,8,13,3,3,51,953,0,0,0,714,1250,5,6
11663108628,10,14,3,12,50,362,0,0,0,713,150,5,5
21513310482,3,15,2,16,56,2190,0,4,150,708,0,15,11
21513310482,3,16,2,22,13,160,0,1,150,708,0,15,1
21513310482,4,17,2,23,2,377,0,0,0,701,50,15,5
21513310482,2,18,2,10,40,2629,121,0,0,64,0,15,9
21513310482,1,19,2,23,40,1768,0,0,0,706,500,15,2
89886074080,1,22,2,22,31,3098,0,0,0,706,2500,8,13
89886074080,7,23,2,17,48,1223,0,0,0,409,20,8,7
89886074080,5,24,2,8,29,1213,0,0,0,703,500,8,8
89886074080,1,25,2,5,24,2542,0,0,0,705,2500,8,5
89886074080,7,26,2,14,56,2627,0,0,0,644,20,8,6
99276095700,9,22,12,20,7,3549,0,0,0,715,4000,14,12
99276095700,2,23,12,0,27,2483,154,0,0,586,1,14,7
99276095700,11,24,12,17,18,2444,0,0,0,707,300,14,11
99276095700,8,25,12,6,42,116,0,0,0,714,1000,14,8
99276095700,5,26,12,22,20,489,0,0,0,703,250,14,15
49766300679,5,13,2,1,20,3586,0,0,0,703,500,10,10
49766300679,4,14,2,15,0,338,0,0,0,702,100,10,9
49766300679,6,15,2,10,42,2021,0,0,0,709,150,10,4
49766300679,10,16,2,22,31,3128,0,0,0,704,90,10,12
49766300679,10,17,2,18,5,3215,0,0,0,713,150,10,12
30713045593,10,14,9,2,53,112,0,0,0,713,90,6,16
30713045593,8,15,9,15,52,3500,0,0,0,714,1250,6,1
30713045593,1,16,9,3,49,568,0,0,0,706,1000,6,10
30713045593,10,17,9,6,34,1984,0,0,0,713,120,6,16
30713045593,5,18,9,12,19,3546,0,0,0,703,500,6,16
95452618536,10,13,4,22,21,1497,0,0,0,704,150,4,2
95452618536,8,14,4,9,18,261,0,0,0,714,500,4,15
95452618536,6,15,4,17,27,1734,0,0,0,712,600,4,12
95452618536,4,16,4,1,44,2511,0,0,0,701,200,4,14
95452618536,10,17,4,3,58,1311,0,0,0,713,30,4,2
56719981709,9,31,1,2,11,2709,0,0,0,715,1000,16,3
56719981709,8,1,2,22,40,1984,0,0,0,714,1250,16,11
56719981709,6,2,2,8,39,665,0,0,0,709,300,16,13
56719981709,2,3,2,3,13,191,240,0,0,147,1,16,10
56719981709,7,4,2,15,4,820,0,0,0,301,20,16,7
89464413283,4,2,2,6,53,32,0,0,0,701,100,13,1
89464413283,4,3,2,1,58,101,0,0,0,701,200,13,2
89464413283,6,4,2,15,9,1800,0,0,0,709,450,13,11
89464413283,5,5,2,7,7,0,0,0,0,703,1250,13,9
89464413283,7,6,2,11,49,1571,0,0,0,669,80,13,5
60951287032,3,17,1,3,1,1354,0,2,50,708,0,3,6
60951287032,3,18,1,13,25,3282,0,1,100,708,0,3,12
60951287032,7,19,1,13,5,179,0,0,0,468,60,3,9
60951287032,3,20,1,11,47,3538,0,4,50,708,0,3,2
60951287032,1,21,1,11,7,684,0,0,0,706,500,3,4
95779840206,10,16,1,15,44,2743,0,0,0,704,90,8,13
95779840206,8,17,1,19,32,2068,0,0,0,714,500,8,9
95779840206,4,18,1,21,32,23,0,0,0,701,200,8,16
95779840206,2,19,1,20,37,472,159,0,0,480,1,8,7
95779840206,9,20,1,12,54,1674,0,0,0,715,2000,8,11
12337150911,9,12,6,13,23,2126,0,0,0,715,3000,13,4
12337150911,8,13,6,20,3,765,0,0,0,714,250,13,11
12337150911,9,14,6,0,11,323,0,0,0,715,2000,13,7
12337150911,4,15,6,7,8,1140,0,0,0,702,150,13,2
12337150911,6,16,6,19,22,3055,0,0,0,710,750,13,4
17519590210,6,26,6,2,29,513,0,0,0,710,300,14,8
17519590210,3,27,6,5,27,63,0,3,150,708,0,14,15
17519590210,7,28,6,17,21,2501,0,0,0,231,20,14,7
17519590210,2,29,6,7,4,1437,137,0,0,51,1,14,15
17519590210,2,30,6,8,20,1437,133,0,0,463,1,14,11
74555362658,8,20,9,14,17,2020,0,0,0,714,1000,2,16
74555362658,8,21,9,10,56,2171,0,0,0,714,750,2,9
74555362658,3,22,9,22,24,2901,0,3,10,708,0,2,13
74555362658,1,23,9,10,22,127,0,0,0,705,1500,2,7
74555362658,2,24,9,17,47,3141,107,0,0,564,0,2,2
50739707846,6,9,4,19,55,171,0,0,0,709,750,16,15
50739707846,8,10,4,7,45,270,0,0,0,714,1000,16,7
50739707846,7,11,4,17,5,1126,0,0,0,242,80,16,11
50739707846,6,12,4,12,27,195,0,0,0,710,600,16,13
50739707846,3,13,4,16,1,1492,0,4,200,708,0,16,3
64348374097,8,31,10,10,41,3065,0,0,0,714,750,5,1
64348374097,4,1,11,14,52,2528,0,0,0,702,150,5,15
64348374097,5,2,11,8,46,1385,0,0,0,703,250,5,14
64348374097,2,3,11,9,54,2933,140,0,0,299,1,5,4
64348374097,6,4,11,15,9,43,0,0,0,712,600,5,13
34261469501,9,30,11,14,57,6,0,0,0,715,1000,3,2
34261469501,6,1,12,14,33,2678,0,0,0,712,750,3,9
34261469501,7,2,12,16,25,2523,0,0,0,278,20,3,15
34261469501,2,3,12,5,24,1364,67,0,0,605,0,3,1
34261469501,3,4,12,21,37,2554,0,1,200,708,0,3,1
94510517587,8,9,3,2,9,3515,0,0,0,714,1250,4,10
94510517587,1,10,3,4,24,2712,0,0,0,706,1000,4,4
94510517587,3,11,3,23,6,3448,0,4,50,708,0,4,6
94510517587,3,12,3,8,43,1420,0,1,20,708,0,4,12
94510517587,9,13,3,7,20,454,0,0,0,715,3000,4,11
85464938112,11,7,4,7,56,2915,0,0,0,711,450,7,2
85464938112,7,8,4,12,39,3369,0,0,0,532,20,7,6
85464938112,9,9,4,0,10,3429,0,0,0,715,4000,7,13
85464938112,2,10,4,1,18,863,74,0,0,537,0,7,10
85464938112,6,11,4,5,2,1122,0,0,0,709,150,7,6
40825572479,8,22,6,9,47,161,0,0,0,714,1000,3,9
40825572479,11,23,6,19,14,688,0,0,0,711,450,3,16
40825572479,4,24,6,3,33,917,0,0,0,702,200,3,3
40825572479,4,25,6,3,57,1123,0,0,0,702,200,3,1
40825572479,6,26,6,10,16,746,0,0,0,712,150,3,10
24836898768,9,27,2,11,16,2604,0,0,0,715,2000,6,16
